Serial,PMID,URL,Title,occurrence:: initial,occurrence:: update,taxonomy:: single strain,taxonomy:: single species,taxonomy:: multi-species,taxonomy:: virus,taxonomy:: eubacteria,taxonomy:: archaebacteia,taxonomy:: eukaryotes,taxonomy:: mammals,taxonomy:: model organism,taxonomy:: human,taxonomy:: invertebrate,taxonomy:: vertebrate,taxonomy:: unicellular eukaryotes,taxonomy:: plants,taxonomy:: fungi,data:: single molecule type,data:: DNA,data:: RNA,data:: protein,data:: lipids,data:: carbohydrates,data:: chemicals and small molecules,data:: genes,data:: genome,data:: transcriptome,data:: proteome,data:: metabolome,data:: structure,data:: sequence,data:: short tandem repeats,data:: intron/exon,data:: coding/non-coding DNA,data:: complements,data:: transposons,data:: promoters and regulators,data:: metal ion binding/ interactions,data:: enzymatic sites/ complexes,data:: localization,data:: motif,data:: classification,data:: genetic similarity and/or conservation,data:: properties and annotation,data:: enzymes,data:: ribozymes,data:: pathways,data:: protein-nucleic acid interactions,data:: protein-protein interactions,data:: post-translational modifications,data:: diseases,data:: mutations and polymorphisms,data:: probes and primers,data:: antibodies,data:: ligand activity and pairs,data:: drugs and drug targets,data:: clinical,data:: literature,data:: statistics,data:: ancient,data:: comparative,data:: high-throughput,data:: microarray,data:: NGS,data:: crystallography,data:: mass spectrometry,data:: images,data:: images:: microscopic,data:: model,data:: model:: 3D,data:: model:: interactions,data:: inferred,system:: organelles,system:: nucleus,system:: cytoplasm,system:: mitochondria,system:: chloroplast,system:: ribosome,system:: extracellular,system:: whole cell,system:: tissues,system:: organs,system:: organ systems,system:: organism,system:: population,access:: web forms/applications,access:: programmatic,access:: data download,access:: submission,status:: alive,status:: dead,status:: unknown,Category_List
29,23292738,http://www.unc.edu/?yunmli/imputability.html,A comprehensive SNP and indel imputability database,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,occurrence:: initial | taxonomy:: multi-species | data:: DNA | data:: genome | data:: genetic similarity and/or conservation | data:: literature | status:: dead
161,24214964,http://ngs.ym.edu.tw/driverdb/,DriverDB: an exome sequencing database for cancer driver gene identification,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: single molecule type | data:: DNA | data:: genes | data:: genome | data:: sequence | data:: intron/exon | data:: properties and annotation | data:: mutations and polymorphisms | data:: literature | access:: web forms/applications | access:: data download | status:: alive
289,23203891,http://2p2idb.cnrs-mrs.fr,2P2Idb: a structural database dedicated to orthosteric modulation of protein-protein interactions,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | data:: protein | data:: chemicals and small molecules | data:: enzymatic sites/ complexes | data:: protein-protein interactions | data:: ligand activity and pairs | data:: literature | data:: model:: interactions | data:: inferred | access:: web forms/applications | access:: data download | status:: alive
288,23721660,http://58.40.126.120/him/,HIM-herbal ingredients in-vivo metabolism database,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eukaryotes | taxonomy:: plants | data:: chemicals and small molecules | data:: structure | data:: drugs and drug targets | data:: literature | access:: web forms/applications | access:: data download | status:: alive
4,23388293,www.pond4kids.org,POND4Kids: A Global Web-based Database for Pediatric Hematology and Oncology Outcome Evaluation and Collaboration,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: diseases | data:: clinical | access:: web forms/applications | status:: alive
281,23764453,http://bdgene.psych.ac.cn,BDgene: A Genetic Database for Bipolar Disorder and Its Overlap With Schizophrenia and Major Depressive Disorder,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: DNA | data:: genes | data:: sequence | data:: pathways | data:: diseases | data:: mutations and polymorphisms | data:: literature | access:: web forms/applications | access:: data download | status:: alive
280,23193263,http://bhapp.c2b2.columbia.edu/PrePPI,PrePPI: a structure-informed database of protein-protein interactions,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | data:: protein | data:: structure | data:: sequence | data:: protein-protein interactions | data:: literature | data:: model:: interactions | data:: inferred | access:: web forms/applications | access:: data download | status:: alive
283,24304895,http://bacmet.biomedicine.gu.se,BacMet: antibacterial biocide and metal resistance genes database,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eubacteria | data:: single molecule type | data:: DNA | data:: genes | data:: sequence | data:: properties and annotation | data:: literature | access:: web forms/applications | access:: data download | access:: submission | status:: alive
282,23633602,http://bacpedia.harima.riken.jp,Integrated database of information from structural genomics experiments,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eubacteria | data:: single molecule type | data:: protein | data:: genes | data:: properties and annotation | data:: mutations and polymorphisms | data:: crystallography | access:: web forms/applications | access:: data download | status:: alive
285,23650175,http://arpcard.mcmaster.ca,The comprehensive antibiotic resistance database,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eubacteria | data:: DNA | data:: chemicals and small molecules | data:: genes | data:: sequence | data:: properties and annotation | data:: pathways | data:: mutations and polymorphisms | data:: drugs and drug targets | data:: literature | access:: web forms/applications | access:: data download | status:: alive
284,23550138,http://arup.utah.edu/database/BTD/BTD_welcome.php,The Biotinidase Gene Variants Registry: A Paradigm Public Database,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: DNA | data:: genes | data:: structure | data:: sequence | data:: diseases | data:: mutations and polymorphisms | data:: clinical | data:: literature | access:: web forms/applications | access:: data download | status:: alive
287,24217911,http://agefactdb.jenage.de,AgeFactDB--the JenAge Ageing Factor Database--towards data integration in ageing research,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: DNA | data:: chemicals and small molecules | data:: genes | data:: literature | access:: web forms/applications | access:: data download | access:: submission | status:: alive
286,24264865,http://agknapp.chemie.fu-berlin.de/bivalbind,Database of protein complexes with multivalent binding ability: Bival-bind,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | data:: single molecule type | data:: protein | data:: genes | data:: structure | data:: sequence | data:: ligand activity and pairs | data:: literature | access:: web forms/applications | access:: data download | status:: alive
10,23688585,www.ippidb.cdithem.fr,iPPI-DB: a manually curated and interactive database of small non-peptide inhibitors of protein-protein interactions,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,occurrence:: initial | data:: chemicals and small molecules | data:: structure | data:: classification | data:: protein-protein interactions | data:: literature | access:: web forms/applications | access:: data download | access:: submission | status:: alive
120,23161684,http://supfam.org/SUPERFAMILY/dcGO,dcGO: database of domain-centric ontologies on functions; phenotypes; diseases and more,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | data:: DNA | data:: protein | data:: genes | data:: genome | data:: structure | data:: sequence | data:: properties and annotation | data:: pathways | data:: protein-protein interactions | data:: diseases | data:: literature | access:: web forms/applications | access:: data download | status:: alive
121,23836470,http://sugarbind.expasy.org/sugarbind/,SugarBind database (SugarBindDB): a resource of pathogen lectins and corresponding glycan targets,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: update | taxonomy:: multi-species | taxonomy:: eubacteria | data:: single molecule type | data:: carbohydrates | data:: structure | data:: diseases | data:: ligand activity and pairs | data:: literature | access:: web forms/applications | access:: data download | status:: alive
122,23180787,http://suba.plantenergy.uwa.edu.au,SUBA3: a database for integrating experimentation and prediction to define the SUBcellular location of proteins in Arabidopsis,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,occurrence:: update | taxonomy:: multi-species | taxonomy:: plants | data:: single molecule type | data:: protein | data:: localization | data:: protein-protein interactions | data:: literature | data:: images | data:: inferred | system:: organelles | access:: web forms/applications | access:: data download | access:: submission | status:: alive
123,24009897,http://student4.postech.ac.kr/evpedia/,EVpedia: an integrated database of high-throughput data for systemic analyses of extracellular vesicles,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,occurrence:: initial | taxonomy:: multi-species | data:: RNA | data:: protein | data:: lipids | data:: structure | data:: literature | data:: high-throughput | system:: organelles | access:: web forms/applications | access:: data download | access:: submission | status:: alive
124,22903802,http://structure.bmc.lu.se/VariBench,VariBench: A Benchmark Database for Variations,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: DNA | data:: RNA | data:: protein | data:: genes | data:: genome | data:: structure | data:: sequence | data:: mutations and polymorphisms | data:: literature | data:: model:: 3D | system:: whole cell | system:: organism | access:: web forms/applications | access:: data download | access:: submission | status:: alive
125,23117585,http://stemcelldb.nih.gov,StemCellDB: the human pluripotent stem cell database at the National Institutes of Health,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: single molecule type | data:: DNA | data:: genes | data:: genome | system:: whole cell | access:: web forms/applications | access:: data download | status:: alive
265,23161695,http://bioservices.hs-mittweida.de/Epros/,eProS--a database and toolbox for investigating protein sequence-structure-function relationships through energy profiles,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | data:: protein | data:: structure | data:: sequence | data:: properties and annotation | data:: literature | data:: model | data:: inferred | access:: web forms/applications | access:: data download | status:: alive
127,23573074,http://srgdb.bicpu.edu.in/,The Arabidopsis stress responsive gene database,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: plants | data:: DNA | data:: RNA | data:: protein | data:: genes | data:: structure | data:: sequence | data:: literature | access:: web forms/applications | access:: data download | status:: alive
128,23118483,http://spliceosomedb.ucsc.edu,Spliceosome Database: a tool for tracking components of the spliceosome,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | data:: RNA | data:: protein | data:: protein-protein interactions | data:: literature | system:: organelles | access:: web forms/applications | access:: data download | status:: alive
129,23172286,http://so.qbic.riken.jp/wddd/,WDDD: Worm Developmental Dynamics Database,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: model organism | taxonomy:: invertebrate | data:: DNA | data:: protein | data:: genes | data:: sequence | data:: images:: microscopic | system:: nucleus | system:: whole cell | access:: web forms/applications | access:: data download | status:: alive
269,24250117,http://bioinformatics.towson.edu/BBGD454/,BBGD454: A database for transcriptome analysis of blueberry using 454 sequences,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: plants | data:: DNA | data:: RNA | data:: genes | data:: genome | data:: transcriptome | data:: sequence | data:: high-throughput | access:: web forms/applications | access:: data download | status:: alive
268,23423175,http://bioinformatics.towson.edu/Soybean_Seed_Proteins_2D_Gel_DB/Home.aspx,SoyProDB: A database for the identification of soybean seed proteins,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: plants | data:: protein | data:: genes | data:: mass spectrometry | data:: images | access:: web forms/applications | access:: data download | status:: alive
167,23936191,http://mips.helmholtz-muenchen.de/HSC/,HSC-Explorer: A Curated Database for Hematopoietic Stem Cells,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | data:: literature | access:: web forms/applications | access:: data download | status:: alive
91,23390370,http://www.bioinformatics-brazil.org/surfaceome/home,SurfaceomeDB: a cancer-orientated database for genes encoding cell surface proteins,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | data:: RNA | data:: protein | data:: genes | data:: structure | data:: sequence | data:: properties and annotation | data:: protein-protein interactions | data:: mutations and polymorphisms | data:: literature | access:: web forms/applications | access:: data download | status:: alive
59,23087376,http://www.iuphar-db.org,IUPHAR-DB: updated database content and new features,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: update | taxonomy:: multi-species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: model organism | taxonomy:: human | taxonomy:: vertebrate | data:: protein | data:: chemicals and small molecules | data:: genes | data:: sequence | data:: protein-protein interactions | data:: post-translational modifications | data:: ligand activity and pairs | data:: drugs and drug targets | data:: literature | access:: web forms/applications | access:: data download | status:: alive
58,24307774,http://www.kaubic.in/diacan,DIACAN: Integrated Database for Antidiabetic and Anticancer Medicinal Plants,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eukaryotes | taxonomy:: plants | data:: chemicals and small molecules | data:: drugs and drug targets | data:: literature | data:: statistics | access:: web forms/applications | access:: data download | status:: alive
55,23521697,http://www.lmmd.org/online_services/metaadedb/,Adverse drug events: database construction and in silico prediction,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | data:: chemicals and small molecules | data:: properties and annotation | data:: drugs and drug targets | data:: clinical | data:: literature | access:: web forms/applications | access:: data download | status:: alive
54,23042674,http://www.lncipedia.org,LNCipedia: a database for annotated human lncRNA transcript sequences and structures,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: single molecule type | data:: RNA | data:: transcriptome | data:: sequence | data:: properties and annotation | data:: literature | access:: web forms/applications | access:: data download | status:: alive
57,23193253,http://www.llamp.net,Library of Apicomplexan Metabolic Pathways: a manually curated database for metabolic pathways of apicomplexan parasites,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eukaryotes | taxonomy:: unicellular eukaryotes | data:: DNA | data:: protein | data:: genes | data:: metabolome | data:: pathways | data:: literature | system:: whole cell | access:: web forms/applications | access:: data download | status:: alive
56,24106090,http://www.lm.lncc.br/,Laminin-database v.2.0: an update on laminins in health and neuromuscular disorders,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: update | data:: single molecule type | data:: protein | data:: genes | data:: sequence | data:: classification | data:: properties and annotation | data:: pathways | data:: diseases | data:: literature | access:: web forms/applications | access:: data download | status:: alive
51,24320465,http://www.med.upatras.gr/oncobase/,Investigation of realistic PET simulations incorporating tumor patient's specificity using anthropomorphic models: Creation of an oncology database,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: clinical | access:: web forms/applications | access:: data download | status:: alive
